,datetime_timestamp,component,LM_handleNegCoreTempDegC,LM_handlePosCoreTempDegC,LM_pcbaTempDegC,LM_powerLimit,alert_name
136,2022-03-14 08:52:39.607,1396988257,68.44449431647134,29.876662449458795,36.74322506520361,20.84831654700108,LM_a141_cableTempImbalance
137,2022-03-14 08:57:10.993,1396988257,68.44449431647134,29.876662449458795,36.74322506520361,20.7171140333857,LM_a141_cableTempImbalance
138,2022-03-14 08:57:21.595,1396988257,73.05708859141892,29.53285461337336,36.61953064658557,66.66187357360536,LM_a243_negCoreTempHiFoldBk
139,2022-03-14 08:57:23.493,1396988257,73.05708859141892,29.53285461337336,36.61953064658557,66.66187357360536,LM_a188_negTempOT
140,2022-03-14 08:57:24.793,1396988257,-152.57544657490618,29.109683441613296,37.39559760345865,20.56700350921359,LM_a141_cableTempImbalance
141,2022-03-14 08:57:25.893,1396988257,-152.57544657490618,29.109683441613296,37.39559760345865,20.56700350921359,LM_a191_negTempRationality
142,2022-03-14 08:57:28.293,1396988257,-152.57544657490618,29.109683441613296,37.39559760345865,20.56700350921359,LM_a188_negTempOT
143,2022-03-14 08:57:29.393,1396988257,-152.57544657490618,29.109683441613296,37.39559760345865,20.059597480541733,LM_a141_cableTempImbalance
144,2022-03-14 08:57:30.493,1396988257,-152.57544657490618,29.109683441613296,37.39559760345865,20.059597480541733,LM_a191_negTempRationality
145,2022-03-14 08:58:07.891,1396988257,17.983002728725353,29.866673587358523,37.12716696059114,20.032630597592213,LM_a141_cableTempImbalance
146,2022-03-14 08:58:26.589,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.605245071735656,LM_a243_negCoreTempHiFoldBk
147,2022-03-14 08:58:26.690,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.605245071735656,LM_a188_negTempOT
148,2022-03-14 08:58:27.790,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.605245071735656,LM_a141_cableTempImbalance
149,2022-03-14 08:58:28.891,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.605245071735656,LM_a191_negTempRationality
150,2022-03-14 08:58:31.190,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.74593737044204,LM_a141_cableTempImbalance
151,2022-03-14 08:58:32.491,1396988257,117.93863474226411,29.584370666014465,36.94100787908299,20.74593737044204,LM_a191_negTempRationality
152,2022-03-14 08:59:15.388,1396988257,-184.7170730173064,29.377974081354274,37.045199757256434,20.779631624161965,LM_a191_negTempRationality
153,2022-03-14 08:59:22.788,1396988257,-184.4335897662964,30.21557921330243,36.97460512183021,20.32265587913457,LM_a191_negTempRationality
154,2022-03-14 08:59:22.888,1396988257,-184.4335897662964,30.21557921330243,36.97460512183021,20.32265587913457,LM_a141_cableTempImbalance
